datetime,uid,event
2015-08-03 17:34:22,5535,signup
2015-08-03 17:40:35,1623,visit
2015-08-03 17:44:20,6296,signup
2015-08-03 17:47:01,4266,visit
2015-08-03 17:47:04,4071,visit
2015-08-03 17:51:13,4338,visit
2015-08-03 17:52:04,5719,signup
2015-08-03 17:54:07,6035,signup
2015-08-03 18:00:27,3542,visit
2015-08-03 18:04:11,4600,visit
2015-08-03 18:04:15,6218,signup
2015-08-03 18:06:53,6072,signup
2015-08-03 18:07:11,1349,visit
2015-08-03 18:09:41,5426,signup
2015-08-03 18:18:37,5897,signup
2015-08-03 18:19:21,5544,signup
2015-08-03 18:22:17,6395,signup
2015-08-03 18:32:50,3643,visit
2015-08-03 18:38:43,6370,signup
2015-08-03 18:43:21,6419,signup
2015-08-03 18:46:16,5317,signup
2015-08-03 18:47:41,4366,visit
2015-08-03 18:48:57,6114,signup
2015-08-03 18:58:41,5395,signup
2015-08-03 18:59:15,6009,signup
2015-08-03 19:04:09,5928,signup
2015-08-03 19:07:21,1679,visit
2015-08-03 19:12:04,2587,visit
2015-08-03 19:14:07,1528,visit
2015-08-03 19:14:27,4727,visit
2015-08-03 19:14:39,5091,signup
2015-08-03 19:16:19,6070,signup
2015-08-03 19:16:57,5304,signup
2015-08-03 19:19:36,6314,signup
2015-08-03 19:25:23,2090,visit
2015-08-03 19:27:09,1665,visit
2015-08-03 19:29:51,5224,signup
2015-08-03 19:30:33,2670,visit
2015-08-03 19:35:52,3494,visit
2015-08-03 19:43:20,6488,signup
2015-08-03 19:45:07,2455,visit
2015-08-03 19:46:17,4595,visit
2015-08-03 19:50:50,5659,signup
2015-08-03 19:53:24,2866,visit
2015-08-03 19:54:16,5671,signup
2015-08-03 19:55:22,6062,signup
2015-08-03 19:57:59,1987,visit
2015-08-03 19:58:18,5191,signup
2015-08-03 20:01:21,2289,visit
2015-08-03 20:02:37,2063,visit
2015-08-03 20:05:21,3130,visit
2015-08-03 20:10:13,5971,signup
2015-08-03 20:14:19,5895,signup
2015-08-03 20:14:52,4473,visit
2015-08-03 20:16:17,1735,visit
2015-08-03 20:32:38,2820,visit
2015-08-03 20:33:37,2388,visit
2015-08-03 20:36:49,6398,signup
2015-08-03 20:37:13,4147,visit
2015-08-03 20:41:28,5592,signup
2015-08-03 20:42:24,6449,signup
2015-08-03 20:42:41,5602,signup
2015-08-03 20:46:42,1639,visit
2015-08-03 20:48:01,5461,signup
2015-08-03 20:53:38,6055,signup
2015-08-03 20:55:06,4391,visit
2015-08-03 20:59:10,6376,signup
2015-08-03 21:01:51,1340,visit
2015-08-03 21:02:02,5123,signup
2015-08-03 21:03:20,6219,signup
2015-08-03 21:04:20,4987,visit
2015-08-03 21:05:46,3719,visit
2015-08-03 21:07:13,6366,signup
2015-08-03 21:09:43,1653,visit
2015-08-03 21:11:28,2834,visit
2015-08-03 21:13:02,5643,signup
2015-08-03 21:17:06,5438,signup
2015-08-03 21:23:22,2636,visit
2015-08-03 21:25:36,4528,visit
2015-08-03 21:29:49,2423,visit
2015-08-03 21:31:43,6109,signup
2015-08-03 21:38:01,5506,signup
2015-08-03 21:51:19,4705,visit
2015-08-03 21:52:25,6041,signup
2015-08-03 21:52:27,4948,visit
2015-08-03 21:53:54,5651,signup
2015-08-03 21:54:47,3911,visit
2015-08-03 21:55:54,5482,signup
2015-08-03 21:59:58,2822,visit
2015-08-03 22:01:42,2605,visit
2015-08-03 22:02:55,1732,visit
2015-08-03 22:03:54,5543,signup
2015-08-03 22:08:07,2525,visit
2015-08-03 22:09:25,2680,visit
2015-08-03 22:18:03,3763,visit
2015-08-03 22:18:14,4645,visit
2015-08-03 22:18:48,6440,signup
2015-08-03 22:20:51,4854,visit
2015-08-03 22:22:30,3250,visit
2015-08-03 22:26:48,4977,visit
2015-08-03 22:35:13,2655,visit
2015-08-03 22:35:59,4074,visit
2015-08-03 22:36:33,4399,visit
2015-08-03 22:42:02,5174,signup
2015-08-03 22:47:10,4476,visit
2015-08-03 22:47:39,5562,signup
2015-08-03 22:48:29,5308,signup
2015-08-03 22:49:16,2396,visit
2015-08-03 22:54:08,6065,signup
2015-08-03 23:04:37,6308,signup
2015-08-03 23:08:43,6334,signup
2015-08-03 23:09:18,6225,signup
2015-08-03 23:12:04,3715,visit
2015-08-03 23:14:07,1414,visit
2015-08-03 23:14:39,6028,signup
2015-08-03 23:17:26,3360,visit
2015-08-03 23:17:43,5073,signup
2015-08-03 23:20:47,5545,signup
2015-08-03 23:21:13,6510,signup
2015-08-03 23:21:36,5824,signup
2015-08-03 23:26:13,2332,visit
2015-08-03 23:27:45,5338,signup
2015-08-03 23:30:31,3424,visit
2015-08-03 23:32:21,4823,visit
2015-08-03 23:34:15,1507,visit
2015-08-03 23:35:18,5443,signup
2015-08-03 23:39:27,5248,signup
2015-08-03 23:41:50,6344,signup
2015-08-03 23:41:52,6142,signup
2015-08-03 23:50:40,2616,visit
2015-08-03 23:52:08,5439,signup
2015-08-03 23:53:20,3030,visit
2015-08-03 23:53:26,2557,visit
2015-08-03 23:56:56,5479,signup
2015-08-04 00:05:14,2041,visit
2015-08-04 00:07:12,6448,signup
2015-08-04 00:09:59,2440,visit
2015-08-04 00:13:53,2951,visit
2015-08-04 00:15:28,1435,visit
2015-08-04 00:17:55,5941,signup
2015-08-04 00:18:52,1401,visit
2015-08-04 00:19:03,5184,signup
2015-08-04 00:19:47,5095,signup
2015-08-04 00:21:47,3340,visit
2015-08-04 00:37:40,2607,visit
2015-08-04 00:39:06,3996,visit
2015-08-04 00:39:32,4853,visit
2015-08-04 00:40:34,5134,signup
2015-08-04 00:48:38,5234,signup
2015-08-04 00:50:05,2045,visit
2015-08-04 00:50:51,5394,signup
2015-08-04 00:54:53,2009,visit
2015-08-04 00:59:10,3179,visit
2015-08-04 01:01:17,4847,visit
2015-08-04 01:13:02,5799,signup
2015-08-04 01:13:39,2981,visit
2015-08-04 01:24:41,6170,signup
2015-08-04 01:26:32,5548,signup
2015-08-04 01:27:59,3411,visit
2015-08-04 01:35:09,5050,visit
2015-08-04 01:35:13,5062,signup
2015-08-04 01:35:57,2259,visit
2015-08-04 01:40:18,4234,visit
2015-08-04 01:41:28,3629,visit
2015-08-04 01:48:21,6211,signup
2015-08-04 01:51:26,4076,visit
2015-08-04 01:54:47,4450,visit
2015-08-04 02:03:05,3121,visit
2015-08-04 02:04:11,3518,visit
2015-08-04 02:12:40,2848,visit
2015-08-04 02:19:29,3505,visit
2015-08-04 02:20:51,3856,visit
2015-08-04 02:24:27,5751,signup
2015-08-04 02:33:26,6111,signup
2015-08-04 02:35:48,6245,signup
2015-08-04 02:38:43,6181,signup
2015-08-04 02:40:58,1400,visit
2015-08-04 02:43:33,1893,visit
2015-08-04 02:46:50,3770,visit
2015-08-04 02:47:35,5287,signup
2015-08-04 02:49:12,5699,signup
2015-08-04 02:50:41,1947,visit
2015-08-04 02:51:34,4777,visit
2015-08-04 02:54:34,3571,visit
2015-08-04 02:54:35,5190,signup
2015-08-04 02:58:04,4617,visit
2015-08-04 02:59:55,3896,visit
2015-08-04 03:00:33,6113,signup
2015-08-04 03:01:23,1531,visit
2015-08-04 03:13:15,3076,visit
2015-08-04 03:15:00,5525,signup
2015-08-04 03:16:41,2095,visit
2015-08-04 03:16:53,4385,visit
2015-08-04 03:17:06,1561,visit
2015-08-04 03:18:13,5215,signup
2015-08-04 03:20:42,4317,visit
2015-08-04 03:22:40,5686,signup
2015-08-04 03:27:19,5884,signup
2015-08-04 03:31:54,1390,visit
2015-08-04 03:46:52,5807,signup
2015-08-04 03:47:28,1655,visit
2015-08-04 03:49:15,4922,visit
2015-08-04 03:51:37,2595,visit
2015-08-04 03:51:58,5175,signup
2015-08-04 03:53:23,2904,visit
2015-08-04 03:54:40,3606,visit
2015-08-04 03:57:46,4066,visit
2015-08-04 03:59:57,2106,visit
2015-08-04 04:05:35,3389,visit
2015-08-04 04:05:54,4633,visit
2015-08-04 04:06:23,2729,visit
2015-08-04 04:07:36,5069,signup
2015-08-04 04:10:10,1541,visit
2015-08-04 04:13:49,4101,visit
2015-08-04 04:13:52,5312,signup
2015-08-04 04:16:24,4495,visit
2015-08-04 04:17:40,5991,signup
2015-08-04 04:27:35,6356,signup
2015-08-04 04:30:34,5667,signup
2015-08-04 04:35:06,5270,signup
2015-08-04 04:35:15,6421,signup
2015-08-04 04:36:45,3434,visit
2015-08-04 04:37:11,4857,visit
2015-08-04 04:45:27,5065,signup
2015-08-04 04:46:26,5217,signup
2015-08-04 04:47:06,5581,signup
2015-08-04 04:47:55,5403,signup
2015-08-04 04:51:58,6097,signup
2015-08-04 04:52:28,2379,visit
2015-08-04 04:52:30,2268,visit
2015-08-04 04:53:13,1606,visit
2015-08-04 04:53:54,1929,visit
2015-08-04 04:59:42,3562,visit
2015-08-04 05:02:19,6473,signup
2015-08-04 05:04:55,3729,visit
2015-08-04 05:08:15,5259,signup
2015-08-04 05:15:20,1626,visit
2015-08-04 05:15:58,5497,signup
2015-08-04 05:20:38,2287,visit
2015-08-04 05:24:15,1863,visit
2015-08-04 05:27:22,4762,visit
2015-08-04 05:29:57,5147,signup
2015-08-04 05:35:20,6492,signup
2015-08-04 05:38:31,5909,signup
2015-08-04 05:43:03,5647,signup
2015-08-04 05:45:04,3342,visit
2015-08-04 05:50:24,2993,visit
2015-08-04 05:57:30,5070,signup
2015-08-04 05:59:42,5853,signup
2015-08-04 06:00:35,1905,visit
2015-08-04 06:04:22,5802,signup
2015-08-04 06:05:32,5319,signup
2015-08-04 06:07:43,5947,signup
2015-08-04 06:08:34,4297,visit
2015-08-04 06:10:02,3265,visit
2015-08-04 06:12:17,1953,visit
2015-08-04 06:13:25,4177,visit
2015-08-04 06:40:35,5905,signup
2015-08-04 06:55:04,3950,visit
2015-08-04 06:58:23,4886,visit
2015-08-04 07:05:48,4988,visit
2015-08-04 07:08:44,1367,visit
2015-08-04 07:12:41,6161,signup
2015-08-04 07:14:48,5573,signup
2015-08-04 07:15:17,5262,signup
2015-08-04 07:22:57,3957,visit
2015-08-04 07:28:45,5189,signup
2015-08-04 07:29:07,2850,visit
2015-08-04 07:30:13,5862,signup
2015-08-04 07:30:29,5034,visit
2015-08-04 07:32:21,3829,visit
2015-08-04 07:33:15,6531,signup
2015-08-04 07:33:23,1578,visit
2015-08-04 07:35:41,3286,visit
2015-08-04 07:36:25,6532,signup
2015-08-04 07:41:34,1421,visit
2015-08-04 07:42:06,4442,visit
2015-08-04 07:43:49,5423,signup
2015-08-04 07:58:22,5227,signup
2015-08-04 08:11:10,3845,visit
2015-08-04 08:11:56,3012,visit
2015-08-04 08:12:59,4881,visit
2015-08-04 08:15:50,3863,visit
2015-08-04 08:19:12,3470,visit
2015-08-04 08:21:20,6541,signup
2015-08-04 08:27:02,6047,signup
2015-08-04 08:27:47,4276,visit
2015-08-04 08:28:34,3568,visit
2015-08-04 08:34:37,3327,visit
2015-08-04 08:35:39,4946,visit
2015-08-04 08:36:40,6050,signup
2015-08-04 08:45:45,5729,signup
2015-08-04 08:46:47,4253,visit
2015-08-04 08:47:57,4007,visit
2015-08-04 08:49:55,1900,visit
2015-08-04 08:55:30,3456,visit
2015-08-04 08:59:31,5409,signup
2015-08-04 09:00:54,4828,visit
2015-08-04 09:04:50,2245,visit
2015-08-04 09:06:24,5061,signup
2015-08-04 09:08:59,5596,signup
2015-08-04 09:10:42,4542,visit
2015-08-04 09:13:37,5093,signup
2015-08-04 09:13:47,4819,visit
2015-08-04 09:17:13,5814,signup
2015-08-04 09:18:15,1530,visit
2015-08-04 09:19:45,2828,visit
2015-08-04 09:27:29,5674,signup
2015-08-04 09:35:11,3454,visit
2015-08-04 09:36:09,3667,visit
2015-08-04 09:43:16,3294,visit
2015-08-04 09:50:46,4512,visit
2015-08-04 09:51:44,6167,signup
2015-08-04 09:56:15,1894,visit
2015-08-04 09:59:57,1417,visit
2015-08-04 10:00:05,1395,visit
2015-08-04 10:03:47,3073,visit
2015-08-04 10:04:13,4343,visit
2015-08-04 10:05:11,3954,visit
2015-08-04 10:05:42,1432,visit
2015-08-04 10:10:57,4443,visit
2015-08-04 10:16:53,3587,visit
2015-08-04 10:28:41,1455,visit
2015-08-04 10:30:02,3997,visit
2015-08-04 10:31:19,3314,visit
2015-08-04 10:33:08,4131,visit
2015-08-04 10:33:48,4254,visit
2015-08-04 10:35:31,2702,visit
2015-08-04 10:50:19,5715,signup
2015-08-04 10:53:54,4773,visit
2015-08-04 10:54:34,4638,visit
2015-08-04 10:56:19,3816,visit
2015-08-04 11:05:36,5405,signup
2015-08-04 11:07:56,4923,visit
2015-08-04 11:16:42,5931,signup
2015-08-04 11:24:02,3822,visit
2015-08-04 11:29:25,4859,visit
2015-08-04 11:30:08,2863,visit
2015-08-04 11:37:09,1368,visit
2015-08-04 11:41:34,6465,signup
2015-08-04 11:49:10,1379,visit
2015-08-04 11:58:25,3979,visit
2015-08-04 12:07:01,5792,signup
2015-08-04 12:09:10,1466,visit
2015-08-04 12:11:51,4511,visit
2015-08-04 12:13:56,5159,signup
2015-08-04 12:14:59,2457,visit
2015-08-04 12:15:24,3335,visit
2015-08-04 12:16:38,2963,visit
2015-08-04 12:16:58,5843,signup
2015-08-04 12:19:12,4060,visit
2015-08-04 12:19:22,4573,visit
2015-08-04 12:25:07,3282,visit
2015-08-04 12:29:18,5656,signup
2015-08-04 12:30:38,1996,visit
2015-08-04 12:34:19,5486,signup
2015-08-04 12:39:50,5616,signup
2015-08-04 12:53:19,1603,visit
2015-08-04 12:56:36,5359,signup
2015-08-04 13:03:32,5730,signup
2015-08-04 13:06:31,5854,signup
2015-08-04 13:10:13,6202,signup
2015-08-04 13:10:47,2733,visit
2015-08-04 13:13:12,5103,signup
2015-08-04 13:13:28,2793,visit
2015-08-04 13:14:11,5102,signup
2015-08-04 13:26:12,5316,signup
2015-08-04 13:27:03,5787,signup
2015-08-04 13:32:40,3574,visit
2015-08-04 13:33:59,6220,signup
2015-08-04 13:34:30,6504,signup
2015-08-04 13:34:56,5973,signup
2015-08-04 13:36:25,1845,visit
2015-08-04 13:38:43,5984,signup
2015-08-04 13:38:45,5557,signup
2015-08-04 13:40:22,3059,visit
2015-08-04 13:41:34,6208,signup
2015-08-04 13:48:30,6106,signup
2015-08-04 13:52:12,3332,visit
2015-08-04 13:53:05,3228,visit
2015-08-04 13:54:45,3936,visit
2015-08-04 13:54:50,6232,signup
2015-08-04 13:59:42,5442,signup
2015-08-04 14:00:54,5414,signup
2015-08-04 14:05:52,6103,signup
2015-08-04 14:07:35,6430,signup
2015-08-04 14:08:16,1825,visit
2015-08-04 14:17:17,1389,visit
2015-08-04 14:28:11,5529,signup
2015-08-04 14:29:26,5329,signup
2015-08-04 14:29:53,6460,signup
2015-08-04 14:33:45,1973,visit
2015-08-04 14:34:30,4742,visit
2015-08-04 14:35:18,4757,visit
2015-08-04 14:39:14,3838,visit
2015-08-04 14:46:53,3150,visit
2015-08-04 14:49:26,1743,visit
2015-08-04 14:49:37,3794,visit
2015-08-04 14:50:08,5881,signup
2015-08-04 14:56:15,5094,signup
2015-08-04 15:02:39,6392,signup
2015-08-04 15:02:45,3529,visit
2015-08-04 15:03:32,6019,signup
2015-08-04 15:04:11,3846,visit
2015-08-04 15:05:42,5867,signup
2015-08-04 15:08:51,2352,visit
2015-08-04 15:08:53,5982,signup
2015-08-04 15:08:58,5324,signup
2015-08-04 15:16:37,5046,visit
2015-08-04 15:20:07,5798,signup
2015-08-04 15:22:49,5565,signup
2015-08-04 15:23:07,5835,signup
2015-08-04 15:26:53,3069,visit
2015-08-04 15:30:35,5115,signup
2015-08-04 15:31:57,3455,visit
2015-08-04 15:32:53,6280,signup
2015-08-04 15:33:28,4652,visit
2015-08-04 15:36:17,2920,visit
2015-08-04 15:36:26,5755,signup
2015-08-04 15:38:21,2007,visit
2015-08-04 15:41:57,6467,signup
2015-08-04 15:43:06,5767,signup
2015-08-04 15:43:53,3866,visit
2015-08-04 15:49:09,6306,signup
2015-08-04 15:51:46,4708,visit
2015-08-04 15:57:38,5251,signup
2015-08-04 15:58:02,6023,signup
2015-08-04 15:58:15,4380,visit
2015-08-04 16:02:05,5567,signup
2015-08-04 16:02:42,6522,signup
2015-08-04 16:08:52,4135,visit
2015-08-04 16:15:44,5784,signup
2015-08-04 16:18:41,5086,signup
2015-08-04 16:22:54,1636,visit
2015-08-04 16:31:08,2940,visit
2015-08-04 16:33:46,5467,signup
2015-08-04 16:38:46,6203,signup
2015-08-04 16:38:48,4063,visit
2015-08-04 16:39:51,5828,signup
2015-08-04 16:43:07,5695,signup
2015-08-04 16:44:22,6341,signup
2015-08-04 16:45:30,3163,visit
2015-08-04 16:46:02,4862,visit
2015-08-04 16:48:52,6071,signup
2015-08-04 16:51:12,5177,signup
2015-08-04 17:01:31,3735,visit
2015-08-04 17:03:37,6336,signup
2015-08-04 17:09:54,3278,visit
2015-08-04 17:10:17,4236,visit
2015-08-04 17:22:42,6166,signup
2015-08-04 17:24:38,6286,signup
2015-08-04 17:28:55,6082,signup
2015-08-04 17:33:05,6102,signup
2015-08-04 17:36:20,4318,visit
2015-08-04 17:41:14,2626,visit
2015-08-04 17:46:27,5631,signup
2015-08-04 17:48:30,3709,visit
2015-08-04 17:49:50,2589,visit
2015-08-04 17:55:07,5353,signup
2015-08-04 17:56:05,4501,visit
2015-08-04 18:00:14,5533,signup
2015-08-04 18:00:36,5537,signup
2015-08-04 18:05:13,6311,signup
2015-08-04 18:06:26,5870,signup
2015-08-04 18:07:21,2294,visit
2015-08-04 18:09:49,4744,visit
2015-08-04 18:10:31,3680,visit
2015-08-04 18:11:56,4468,visit
2015-08-04 18:21:32,5857,signup
2015-08-04 18:22:53,4748,visit
2015-08-04 18:23:28,4271,visit
2015-08-04 18:25:59,3377,visit
2015-08-04 18:26:33,3251,visit
2015-08-04 18:26:45,5179,signup
2015-08-04 18:26:58,3323,visit
2015-08-04 18:29:07,6064,signup
2015-08-04 18:31:06,5117,signup
2015-08-04 18:35:13,5951,signup
2015-08-04 18:35:35,5129,signup
2015-08-04 18:50:09,3049,visit
2015-08-04 18:53:57,4181,visit
2015-08-04 18:58:08,4027,visit
2015-08-04 19:04:16,3535,visit
2015-08-04 19:05:25,6285,signup
2015-08-04 19:06:26,5896,signup
2015-08-04 19:08:54,1641,visit
2015-08-04 19:12:27,4146,visit
2015-08-04 19:13:02,5512,signup
2015-08-04 19:13:37,5657,signup
2015-08-04 19:20:27,5125,signup
2015-08-04 19:20:34,5756,signup
2015-08-04 19:25:01,6251,signup
2015-08-04 19:25:41,6236,signup
2015-08-04 19:29:10,3628,visit
2015-08-04 19:30:19,3027,visit
2015-08-04 19:32:25,6418,signup
2015-08-04 19:33:10,1782,visit
2015-08-04 19:36:19,2952,visit
2015-08-04 19:37:30,5181,signup
2015-08-04 19:42:52,5447,signup
2015-08-04 19:43:29,4005,visit
2015-08-04 19:45:07,3931,visit
2015-08-04 19:53:09,2408,visit
2015-08-04 19:56:30,5051,visit
2015-08-04 19:56:48,5325,signup
2015-08-04 19:58:32,5753,signup
2015-08-04 19:59:53,3128,visit
2015-08-04 20:03:09,1932,visit
2015-08-04 20:04:00,5748,signup
2015-08-04 20:10:47,5940,signup
2015-08-04 20:12:53,3079,visit
2015-08-04 20:16:57,1991,visit
2015-08-04 20:32:17,2772,visit
2015-08-04 20:33:46,5641,signup
2015-08-04 20:39:04,5229,signup
2015-08-04 20:42:34,2811,visit
2015-08-04 20:43:23,2896,visit
2015-08-04 20:47:47,1615,visit
2015-08-04 20:54:54,6519,signup
2015-08-04 20:55:54,3885,visit
2015-08-04 20:56:22,2992,visit
2015-08-04 20:59:04,5002,visit
2015-08-04 21:04:01,5096,signup
2015-08-04 21:04:41,3101,visit
2015-08-04 21:22:17,4582,visit
2015-08-04 21:29:22,4897,visit
2015-08-04 21:29:27,3010,visit
2015-08-04 21:39:43,5371,signup
2015-08-04 21:40:14,3560,visit
2015-08-04 21:41:23,6321,signup
2015-08-04 21:47:41,5583,signup
2015-08-04 21:51:15,6228,signup
2015-08-04 21:54:08,4364,visit
2015-08-04 22:00:54,5040,visit
2015-08-04 22:02:48,3458,visit
2015-08-04 22:04:09,5360,signup
2015-08-04 22:13:37,5690,signup
2015-08-04 22:19:58,5888,signup
2015-08-04 22:20:54,6191,signup
2015-08-04 22:23:16,5057,signup
2015-08-04 22:25:12,5740,signup
2015-08-04 22:26:17,2362,visit
2015-08-04 22:29:36,5434,signup
2015-08-04 22:29:50,6508,signup
2015-08-04 22:30:16,5289,signup
2015-08-04 22:31:48,5389,signup
2015-08-04 22:46:50,4887,visit
2015-08-04 22:51:01,3897,visit
2015-08-04 22:52:43,2865,visit
2015-08-04 22:55:59,5946,signup
2015-08-04 23:02:00,3391,visit
2015-08-04 23:06:40,4345,visit
2015-08-04 23:13:27,3797,visit
2015-08-04 23:19:31,2464,visit
2015-08-04 23:20:26,2279,visit
2015-08-04 23:21:40,5113,signup
2015-08-04 23:31:11,5452,signup
2015-08-04 23:32:33,2067,visit
2015-08-04 23:32:38,5698,signup
2015-08-04 23:38:48,6195,signup
2015-08-04 23:45:23,3983,visit
2015-08-04 23:47:14,1930,visit
2015-08-04 23:50:19,4829,visit
2015-08-04 23:50:52,6007,signup
2015-08-04 23:54:53,6031,signup
2015-08-04 23:57:11,4446,visit
2015-08-05 00:03:03,4040,visit
2015-08-05 00:03:25,6372,signup
2015-08-05 00:08:50,6544,signup
2015-08-05 00:09:05,5926,signup
2015-08-05 00:17:17,5235,signup
2015-08-05 00:22:01,3156,visit
2015-08-05 00:28:20,2663,visit
2015-08-05 00:30:05,3425,visit
2015-08-05 00:30:08,1532,visit
2015-08-05 00:32:59,2754,visit
2015-08-05 00:33:24,5275,signup
2015-08-05 00:41:00,5404,signup
2015-08-05 00:43:09,6290,signup
2015-08-05 00:44:12,6162,signup
2015-08-05 00:48:56,1404,visit
2015-08-05 00:51:36,4679,visit
2015-08-05 00:54:49,5586,signup
2015-08-05 00:55:13,3338,visit
2015-08-05 00:56:46,6008,signup
2015-08-05 00:58:36,5819,signup
2015-08-05 01:06:00,5114,signup
2015-08-05 01:06:36,5855,signup
2015-08-05 01:13:59,3510,visit
2015-08-05 01:15:51,5976,signup
2015-08-05 01:18:50,2968,visit
2015-08-05 01:19:20,6459,signup
2015-08-05 01:19:45,1829,visit
2015-08-05 01:20:16,5277,signup
2015-08-05 01:21:44,1951,visit
2015-08-05 01:24:38,5377,signup
2015-08-05 01:26:00,1656,visit
2015-08-05 01:31:08,6501,signup
2015-08-05 01:34:14,4945,visit
2015-08-05 01:34:58,6279,signup
2015-08-05 01:38:15,5335,signup
2015-08-05 01:40:57,6515,signup
2015-08-05 01:45:05,2478,visit
2015-08-05 01:48:52,1544,visit
2015-08-05 01:49:18,3245,visit
2015-08-05 01:54:53,6305,signup
2015-08-05 01:59:17,4646,visit
2015-08-05 02:01:49,3865,visit
2015-08-05 02:04:48,6083,signup
2015-08-05 02:04:58,5521,signup
2015-08-05 02:06:22,1543,visit
2015-08-05 02:06:35,5826,signup
2015-08-05 02:12:22,6317,signup
2015-08-05 02:18:29,6472,signup
2015-08-05 02:20:51,3764,visit
2015-08-05 02:25:38,2586,visit
2015-08-05 02:26:34,2827,visit
2015-08-05 02:36:08,6431,signup
2015-08-05 02:38:06,3132,visit
2015-08-05 02:39:13,3578,visit
2015-08-05 02:44:28,6143,signup
2015-08-05 02:45:41,5437,signup
2015-08-05 02:50:10,4855,visit
2015-08-05 02:54:43,3888,visit
2015-08-05 02:56:16,4466,visit
2015-08-05 02:56:56,4368,visit
2015-08-05 02:57:04,4019,visit
2015-08-05 02:58:25,2931,visit
2015-08-05 03:00:59,5979,signup
2015-08-05 03:06:01,4928,visit
2015-08-05 03:09:08,4618,visit
2015-08-05 03:11:56,6123,signup
2015-08-05 03:20:16,6090,signup
2015-08-05 03:20:41,5358,signup
2015-08-05 03:21:25,3755,visit
2015-08-05 03:25:21,2048,visit
2015-08-05 03:32:46,5570,signup
2015-08-05 03:33:33,1788,visit
2015-08-05 03:35:49,2072,visit
2015-08-05 03:42:32,6133,signup
2015-08-05 03:47:12,2058,visit
2015-08-05 03:47:28,5222,signup
2015-08-05 03:48:25,6282,signup
2015-08-05 03:49:19,6487,signup
2015-08-05 03:55:01,2100,visit
2015-08-05 03:57:50,2880,visit
2015-08-05 03:58:13,2410,visit
2015-08-05 04:00:23,3710,visit
2015-08-05 04:04:20,4077,visit
2015-08-05 04:04:56,5357,signup
2015-08-05 04:09:11,6270,signup
2015-08-05 04:12:10,4204,visit
2015-08-05 04:18:35,6186,signup
2015-08-05 04:19:07,5997,signup
2015-08-05 04:21:03,5736,signup
2015-08-05 04:23:46,5942,signup
2015-08-05 04:27:24,4481,visit
2015-08-05 04:34:18,5212,signup
2015-08-05 04:39:50,4086,visit
2015-08-05 04:42:52,3363,visit
2015-08-05 04:45:56,3746,visit
2015-08-05 04:49:40,4100,visit
2015-08-05 04:51:44,4130,visit
2015-08-05 04:51:56,2198,visit
2015-08-05 04:52:32,5347,signup
2015-08-05 04:56:54,3365,visit
2015-08-05 04:57:57,2855,visit
2015-08-05 05:00:13,4016,visit
2015-08-05 05:01:09,5446,signup
2015-08-05 05:03:35,5803,signup
2015-08-05 05:05:28,5475,signup
2015-08-05 05:08:21,6359,signup
2015-08-05 05:10:11,5382,signup
2015-08-05 05:13:43,2037,visit
2015-08-05 05:17:55,6456,signup
2015-08-05 05:19:56,2456,visit
2015-08-05 05:20:15,2615,visit
2015-08-05 05:28:21,2251,visit
2015-08-05 05:30:43,3165,visit
2015-08-05 05:32:41,4044,visit
2015-08-05 05:37:25,6005,signup
2015-08-05 05:40:37,5303,signup
2015-08-05 05:47:39,5133,signup
2015-08-05 05:48:05,3711,visit
2015-08-05 05:51:23,5903,signup
2015-08-05 05:51:32,2570,visit
2015-08-05 05:51:58,4980,visit
2015-08-05 05:57:49,6443,signup
2015-08-05 05:58:53,4485,visit
2015-08-05 06:00:35,3669,visit
2015-08-05 06:01:04,5666,signup
2015-08-05 06:01:21,4686,visit
2015-08-05 06:05:07,6399,signup
2015-08-05 06:15:54,5563,signup
